chemlb_id,smiles,pchembl
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.30
CHEMBL1803023,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCCCCCCCn2cc(COc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,8.27
CHEMBL1803024,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.82
CHEMBL1803025,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.72
CHEMBL1803026,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCCc1cn(CCCCCCCCCCn2cc(CCCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.96
CHEMBL1803027,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCc1cn(CCOCCOCCn2cc(COc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,8.17
CHEMBL1803028,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCOCCOCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.92
CHEMBL1803029,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCOCCOCCOCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.72
CHEMBL1803030,CCCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,8.48
CHEMBL1803049,CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,8.14
CHEMBL1803050,CCCCn1cc(CCCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.89
CHEMBL1803051,CCOCCn1cc(COc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,8.08
CHEMBL1803052,CCOCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,8.19
CHEMBL1803053,CCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.85
CHEMBL1803054,COc1cc(CN2CCN(C)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.92
CHEMBL1803055,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(C5CCCCC5)CC4)cc3OC)nn2)nn1,7.72
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.20
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,6.78
CHEMBL1813586,O=C(O)C(=O)O.O=C1CCc2ccc(OCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc2N1,5.88
CHEMBL1813587,O=C(O)C(=O)O.O=C1CCc2ccc(OCCCCN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2N1,5.99
CHEMBL1813588,O=C(O)C(=O)O.O=C1CCc2ccc(OCCCCN3CCC(n4c(=O)[nH]c5cc(Cl)ccc54)CC3)cc2N1,5.87
CHEMBL1813589,CN1CN(c2ccccc2)C2(CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)C1=O.O=C(O)C(=O)O,6.06
CHEMBL1813590,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1.O=C(O)C(=O)O,6.67
CHEMBL1813591,O=C(O)C(=O)O.O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2N1,6.73
CHEMBL1813585,COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc1.O=C(O)C(=O)O,6.45
CHEMBL1813592,COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c(OC)c1.O=C(O)C(=O)O,6.54
CHEMBL1813593,COc1cc(C)ccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1.O=C(O)C(=O)O,7.57
CHEMBL1813594,COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1.O=C(O)C(=O)O,7.52
CHEMBL1813595,O=C(O)C(=O)O.O=c1ccc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2[nH]1,7.50
CHEMBL1813596,COc1ccccc1N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1.O=C(O)C(=O)O,7.42
CHEMBL1813597,COc1ccccc1N1CCN(CCCOc2ccc3ccc(=O)[nH]c3c2)CC1.O=C(O)C(=O)O,7.28
CHEMBL1813598,COc1ccccc1N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1.O=C(O)C(=O)O,6.63
CHEMBL1813599,COc1ccccc1N1CCN(CCCCCOc2ccc3ccc(=O)[nH]c3c2)CC1.O=C(O)C(=O)O,6.70
CHEMBL3216758,Cc1nc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1.Cl.Cl.Cl.Cl,5.40
CHEMBL1366,,5.95
CHEMBL1366,,6.41
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.22
CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.67
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,5.21
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,5.89
CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.34
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.03
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.49
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.23
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.69
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,6.25
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,6.70
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.50
CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.96
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5.16
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.87
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.32
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,5.64
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,6.09
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,5.27
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.83
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,6.29
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.41
CHEMBL537403,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.Cl.Cl.Cl,7.80
CHEMBL1910139,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52CF)c2ccccn2)CC1,7.15
CHEMBL1910140,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)CC3)c2ccccn2)CC1,7.08
CHEMBL1910141,COc1ccccc1N1CCN(CCN(C(=O)C23CCC(CF)(CC2)C3)c2ccccn2)CC1,7.04
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.20
CHEMBL1916548,CCCN(CCCCNC(=O)c1ccc(OCCCc2cn(CCCCCCCCn3cc(CCCOc4ccc(CN5CCN(c6ccccc6OC)CC5)cc4OC)nn3)nn2)c(OC)c1)C1Cc2ccccc2C1,7.66
CHEMBL1916720,CCCN(CCCCNC(=O)c1ccc(OCCCc2cn(CCCCCCCCn3cc(CCCOc4ccc(C(=O)NCCCCN5CCN(c6ccccc6OC)CC5)cc4OC)nn3)nn2)c(OC)c1)C1Cc2ccccc2C1,7.40
CHEMBL1803049,CCCCn1cc(CCCOc2ccc(CN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,8.14
CHEMBL1916552,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)cc2OC)nn1,7.08
CHEMBL1916551,CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2OC)nn1,7.38
CHEMBL1803024,COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,7.82
CHEMBL1916550,COc1cc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,6.18
CHEMBL1916549,CCCN(CCCCNC(=O)c1ccc(OCCCc2cn(CCCCCCCCn3cc(CCCOc4ccc(C(=O)NCCCCN(CCC)C5Cc6ccccc6C5)cc4OC)nn3)nn2)c(OC)c1)C1Cc2ccccc2C1,7.47
CHEMBL1923292,Fc1ccc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)cc1,8.96
CHEMBL1923293,COc1cc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)ccc1F,8.38
CHEMBL1923415,Oc1cc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)ccc1F,8.14
CHEMBL1923416,Fc1ccc(CN2CCN(c3ccc4c(c3)OCCO4)CC2)cn1,7.82
CHEMBL1928119,CCOCCOc1cccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,6.85
CHEMBL1928120,CCOCCOc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,6.66
CHEMBL1928121,COc1ccccc1N1CCN(CCCNC(=O)c2cccc(OCCOCCOCCOCCOc3cccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1,7.42
CHEMBL1928122,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(OCCOCCOCCOCCOc3cccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1,7.32
CHEMBL1928123,CCOCCOCc1ccc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,6.62
CHEMBL1928124,CCOCCOCc1ccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,6.60
CHEMBL1928125,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.09
CHEMBL1928126,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.17
CHEMBL1928127,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,6.72
CHEMBL1928128,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,7.11
CHEMBL1928129,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,6.80
CHEMBL1928130,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,6.89
CHEMBL1928131,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,6.44
CHEMBL1928132,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,6.85
CHEMBL1928133,CCOCCOc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.16
CHEMBL1928134,CCOCCOc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.19
CHEMBL1928135,CCOCCOCc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1,7.35
CHEMBL1928136,CCOCCOCc1ccn2ncc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2c1,6.80
CHEMBL1926700,COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccc(OCCOCCOCCOCCOc4ccn5ncc(C(=O)NCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,7.29
CHEMBL1928137,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccc(OCCOCCOCCOCCOc4ccn5ncc(C(=O)NCCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,7.11
CHEMBL1928138,COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccc(COCCOCCOCCOCCOCc4ccn5ncc(C(=O)NCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,6.85
CHEMBL1928139,COc1ccccc1N1CCN(CCCCNC(=O)c2cnn3ccc(COCCOCCOCCOCCOCc4ccn5ncc(C(=O)NCCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,7.00
CHEMBL1928247,CCOCCOCc1ccc(N2CCN(CCCCNC(=O)c3ccccc3)CC2)c(OC)c1,5.62
CHEMBL1928248,COc1cc(COCCOCCOCCOCCOCc2ccc(N3CCN(CCCCNC(=O)c4ccccc4)CC3)c(OC)c2)ccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,5.27
CHEMBL26188,COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2)CC1,6.77
CHEMBL1949725,C[C@H]1Cc2c([nH]c3ccccc23)Cc2ccccc2CCN1C,7.19
CHEMBL1949728,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@@H]1CO,6.39
CHEMBL1949729,CN1CCc2ccccc2Cc2[nH]c3ccccc3c2C[C@H]1CO,5.31
CHEMBL2022271,Clc1ccc2c(c1)N=C(N1CCN(Cc3ccccc3)CC1)c1cccnc1O2,6.68
CHEMBL2022272,Clc1ccc2c(c1)N=C(N1CCN(CCc3ccccc3)CC1)c1cccnc1O2,7.38
CHEMBL2022273,Clc1ccc2c(c1)N=C(N1CCN(C3CCCCC3)CC1)c1cccnc1O2,6.10
CHEMBL2022280,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ncccc32)CC1.O=C(O)/C=C/C(=O)O,6.96
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.75
CHEMBL831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,8.05
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,7.47
CHEMBL2164354,O=C(C1CCCCC1)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1,7.26
CHEMBL2164350,O=C(C1CCCCC1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1,6.61
CHEMBL2164346,O=C(c1cnc2ccccc2n1)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1,7.46
CHEMBL2164345,O=C(c1cccc2ccccc12)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1,6.60
CHEMBL2164355,O=C(c1ccc2ccccc2c1)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1,6.54
CHEMBL2164354,O=C(C1CCCCC1)N(CCN1CC=C(c2ccccc2)CC1)c1ccccn1,6.42
CHEMBL2164353,O=C(c1cnc2ccccc2n1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1,7.25
CHEMBL2164352,O=C(c1cccc2ccccc12)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1,6.26
CHEMBL2164351,O=C(c1ccc2ccccc2c1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1,6.09
CHEMBL2164350,O=C(C1CCCCC1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1,6.02
CHEMBL2164349,COc1ccccc1N1CCN(CCN(C(=O)c2cnc3ccccc3n2)c2ccccn2)CC1,7.82
CHEMBL2164348,COc1ccccc1N1CCN(CCN(C(=O)c2cccc3ccccc23)c2ccccn2)CC1,7.16
CHEMBL2164347,COc1ccccc1N1CCN(CCN(C(=O)c2ccc3ccccc3c2)c2ccccn2)CC1,6.74
CHEMBL514874,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1.Cl,7.28
CHEMBL2204343,O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,7.85
CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,8.10
CHEMBL2207643,COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,9.40
CHEMBL2207642,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)c3cccccc2-3)CC1,8.22
CHEMBL2207641,COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,9.10
CHEMBL2207640,COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c3cccccc2-3)CC1,8.42
CHEMBL2207639,COc1ccccc1N1CCN(Cc2cc(CN3CCOCC3)c3cccccc2-3)CC1,8.34
CHEMBL2207638,COc1ccccc1N1CCN(Cc2cc(CN3CCCCC3)c3cccccc2-3)CC1,8.72
CHEMBL2207637,COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1,8.82
CHEMBL2207636,COc1ccccc1N1CCN(Cc2cc(C#N)c3cccccc2-3)CC1,8.62
CHEMBL2207635,COc1ccccc1N1CCN(Cc2cc(CO)c3cccccc2-3)CC1,9.15
CHEMBL2207634,CCCC#Cc1cc(CN2CCN(c3ccccc3OC)CC2)c2cccccc1-2,7.72
CHEMBL2207633,COc1ccccc1N1CCN(Cc2cc(C#Cc3ccccc3)c3cccccc2-3)CC1,7.80
CHEMBL2207632,C#Cc1cc(CN2CCN(c3ccccc3OC)CC2)c2cccccc1-2,8.02
CHEMBL2298811,c1ccc(C[n+]2cc[n+](-c3cccc4[nH]cnc34)cc2)cc1,7.33
CHEMBL2298808,c1ccc(C[n+]2cc[n+](-c3cccc4[nH]ccc34)cc2)cc1,7.83
CHEMBL315864,Oc1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,7.84
CHEMBL330108,O=C1Cc2c(ccc(Cl)c2N2CCN(Cc3ccccc3)CC2)N1,8.06
CHEMBL314952,O=C1Cc2c(cccc2N2CCN(Cc3ccccc3)CC2)N1,8.52
CHEMBL2298812,FC(F)(F)c1nc2c(-[n+]3cc[n+](Cc4ccccc4)cc3)cccc2[nH]1,8.54
CHEMBL2298809,Brc1ccc(-[n+]2cc[n+](Cc3ccccc3)cc2)c2cc[nH]c12,8.59
CHEMBL2298810,Clc1ccc2[nH]ccc2c1-[n+]1cc[n+](Cc2ccccc2)cc1,8.77
CHEMBL210405,c1ccc(N2CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1,9.00
CHEMBL59,NCCc1ccc(O)c(O)c1,8.05
CHEMBL2336893,c1ccc(-n2cc(CN3CCN(c4cc5ccc4CCc4ccc(cc4)CC5)CC3)cn2)cc1,7.35
CHEMBL2336892,c1ccc(N2CCN(Cc3cnn(-c4cc5ccc4CCc4ccc(cc4)CC5)c3)CC2)cc1,8.60
CHEMBL2336892,c1ccc(N2CCN(Cc3cnn(-c4cc5ccc4CCc4ccc(cc4)CC5)c3)CC2)cc1,8.35
CHEMBL2333732,Oc1ccc(N2CCN(Cc3cnn(-c4ccc(Cl)cc4)c3)CC2)cc1,7.47
CHEMBL597601,Clc1ccc(-n2cc(CN3CCN(c4ccccc4)CC3)cn2)cc1,6.77
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.22
CHEMBL2386623,CNc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,6.15
CHEMBL2386622,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc(OC)c2OC)CC1,6.36
CHEMBL2386621,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Br)nc2)CC1,6.08
CHEMBL2386620,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Cl)nc2)CC1,6.19
CHEMBL2386619,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccc(F)cc3)s2)CC1,6.39
CHEMBL2386618,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Br)s2)CC1,6.75
CHEMBL2386617,COc1ccccc1N1CCCN(CCCCNC(=O)c2cccc3c2-c2ccccc2C3=O)CC1,6.18
CHEMBL2386616,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCO)cc2)CC1,6.13
CHEMBL2386615,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccccc3)s2)CC1,6.47
CHEMBL2386614,COc1ccccc1N1CCCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,6.53
CHEMBL2386613,COc1ccccc1N1CCCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1,6.79
CHEMBL2386612,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(C)s2)CC1,6.73
CHEMBL2386611,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(F)cc2)CC1,6.80
CHEMBL2386610,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(Cl)cc2)CC1,6.46
CHEMBL2386609,C=Cc1ccc(C(=O)NCCCCN2CCCN(c3ccccc3OC)CC2)cc1,6.14
CHEMBL2386608,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(CCF)cc2)CC1,6.28
CHEMBL2386607,COc1ccccc1N1CCCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,6.37
CHEMBL2386606,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(SC)cc2)CC1,6.43
CHEMBL2386605,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(N(C)C)cc2)CC1,6.22
CHEMBL2386604,COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,6.73
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.50
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,9.70
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,9.30
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.82
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.40
CHEMBL2392349,COc1ccccc1N1CCN(CCCCCN2Cc3ccc4ccccc4c3C2=O)CC1,7.19
CHEMBL2397480,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1,8.32
CHEMBL2397479,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1,8.28
CHEMBL2397478,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cnn(CCCC)n3)c(OC)c2)CC1,7.52
CHEMBL2397477,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cnn(CCCC)n3)c(OC)c2)CC1,7.23
CHEMBL2397476,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2cnn3ccccc23)CC1,7.66
CHEMBL2397392,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cnn3ccccc23)CC1,7.85
CHEMBL2397391,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2cc3ccccn3n2)CC1,6.96
CHEMBL2397390,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccn3n2)CC1,7.43
CHEMBL2396663,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,7.96
CHEMBL2397389,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,8.24
CHEMBL240773,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,8.07
CHEMBL2414358,Clc1ccc(-n2cc(CCCCCN3CCN(c4ccccc4)CC3)cn2)cc1,5.93
CHEMBL2414357,Clc1ccc(-n2cc(CCCCN3CCN(c4ccccc4)CC3)cn2)cc1,6.10
CHEMBL2414356,Clc1ccc(-n2cc(CCCN3CCN(c4ccccc4)CC3)cn2)cc1,6.48
CHEMBL2414355,Clc1ccc(-n2cc(COCCCN3CCN(c4ccccc4)CC3)cn2)cc1,5.82
CHEMBL2414354,Clc1ccc(-n2cc(COCCN3CCN(c4ccccc4)CC3)cn2)cc1,7.00
CHEMBL597601,Clc1ccc(-n2cc(CN3CCN(c4ccccc4)CC3)cn2)cc1,6.75
CHEMBL42,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.22
CHEMBL2413154,COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,7.68
CHEMBL2413153,Cn1c(=O)cnn(CCCCN2CCN(c3ccccc3OCCF)CC2)c1=O,7.15
CHEMBL310843,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,8.51
CHEMBL2420895,Clc1cccc(N2CCN(Cc3c[nH]c4ccccc34)CC2)c1Cl,8.21
CHEMBL2420894,CCOc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1,10.52
CHEMBL2420893,Clc1cccc(N2CCN(Cc3ccccc3)CC2)c1Cl,7.96
CHEMBL2420892,CCOc1ccccc1N1CCN(Cc2ccccc2)CC1,8.52
CHEMBL2420891,Clc1cccc(N2CCN(Cc3csc4ccccc34)CC2)c1Cl,7.65
CHEMBL2420890,CCOc1ccccc1N1CCN(Cc2csc3ccccc23)CC1,8.35
CHEMBL2420782,Clc1cccc(N2CCN(Cc3cccc4ccccc34)CC2)c1Cl,7.51
CHEMBL2420781,CCOc1ccccc1N1CCN(Cc2cccc3ccccc23)CC1,8.70
